domain,domain_link,domain_group,crawled_by,requires_www,status_code,page_crawl_error,logo_found,logo_is_image,image_group,final_groups,logo_scrape_error,logo_link,logo_src,logo_image_type,logo_image_type.1,selected,logo_file_name,id
daikin.com.mm,https://daikin.com.mm,domain_group_73,,,200.0,"HTTPSConnectionPool(host='www.daikin.com.mm', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",True,,,,"Other error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",https://www.daikin.com.mm/wp-content/themes/locus-t/images/logo.png,https://www.daikin.com.mm/wp-content/themes/locus-t/images/logo.png,,,,,daikin_com_mm
daikinlebanon.com,https://daikinlebanon.com,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikinlebanon.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinlebanon_com.svg,daikinlebanon_com
daikinafrica.com,https://daikinafrica.com,domain_group_73,,,200.0,,,True,group_1072,,,https://daikinafrica.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinafrica_com.svg,daikinafrica_com
daikinegypt.com,https://daikinegypt.com,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikinegypt.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinegypt_com.svg,daikinegypt_com
buydaikin.ro,https://buydaikin.ro,domain_group_73,,True,200.0,,,True,group_948,,,,/daikinb2c/medias/logo-mega.png?context=bWFzdGVyfGltYWdlc3wyMjM5M3xpbWFnZS9wbmd8YURBMEwyaGhNaTg0T0RJek56TTJOak14TXpJMkwyeHZaMjh0YldWbllTNXdibWN8NDkwNGY1NTkwOTFlNTIxYThjODNhMjNmNTJkYWEzMWIxNWQxNzI3NGE2NmNlOWVlY2U2MjQzYzlkYjY5M2M1Yw,png,,,logos\buydaikin_ro.png,buydaikin_ro
daikinitalyshop.it,https://daikinitalyshop.it,domain_group_73,,,200.0,,True,True,group_948,,,https://daikinitalyshop.it/daikinb2c/medias/logo-mega.png?context=bWFzdGVyfGltYWdlc3wyMjM5M3xpbWFnZS9wbmd8YURsakwyZ3lNUzg1TnpReU1UZzBOakV4T0Rjd0wyeHZaMjh0YldWbllTNXdibWN8MTFiYzY5MTA2NDBiMjk2ZWZjODM1N2QwOTJiYzRmMzM5NWYyZGM0OTMxOTE2MDIzNGUzODI4NzdiYTBjNzFlMg,/daikinb2c/medias/logo-mega.png?context=bWFzdGVyfGltYWdlc3wyMjM5M3xpbWFnZS9wbmd8YURsakwyZ3lNUzg1TnpReU1UZzBOakV4T0Rjd0wyeHZaMjh0YldWbllTNXdibWN8MTFiYzY5MTA2NDBiMjk2ZWZjODM1N2QwOTJiYzRmMzM5NWYyZGM0OTMxOTE2MDIzNGUzODI4NzdiYTBjNzFlMg,png,,,logos\daikinitalyshop_it.png,daikinitalyshop_it
daikineastafrica.com,https://daikineastafrica.com,domain_group_73,,,200.0,,True,True,group_407,,,https://daikineastafrica.com/sites/default/files/logo_0.png,/sites/default/files/logo_0.png,png,,,logos\daikineastafrica_com.png,daikineastafrica_com
daikin.ch,https://daikin.ch,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.ch/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_ch.svg,daikin_ch
daikin.rs,https://daikin.rs,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.rs/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_rs.svg,daikin_rs
daikinmalaysia.com,https://daikinmalaysia.com,domain_group_73,,,200.0,,False,,,,,,,,,,,daikinmalaysia_com
daikinqatar.com,https://daikinqatar.com,domain_group_73,,True,200.0,,True,True,group_1072,,,https://daikinqatar.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinqatar_com.svg,daikinqatar_com
daikin.com.mx,https://daikin.com.mx,domain_group_73,,,200.0,,False,,,,,,,,,,,daikin_com_mx
daikinbahrain.com,https://daikinbahrain.com,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikinbahrain.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinbahrain_com.svg,daikinbahrain_com
daikindevice.cz,https://daikindevice.cz,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikindevice.cz/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikindevice_cz.svg,daikindevice_cz
daikinmea.com,https://daikinmea.com,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikinmea.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinmea_com.svg,daikinmea_com
daikinchemicals.com,https://daikinchemicals.com,domain_group_73,,,904.0,"HTTPSConnectionPool(host='www.daikinchemicals.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,daikinchemicals_com
daikin.fi,https://daikin.fi,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.fi/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_fi.svg,daikin_fi
daikin-manufacturing.de,https://daikin-manufacturing.de,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin-manufacturing.de/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin-manufacturing_de.svg,daikin-manufacturing_de
daikin-korea.co.kr,https://daikin-korea.co.kr,domain_group_73,,,200.0,,True,True,group_280,,,https://daikin-korea.co.kr/library/dg_common/images/logo_daikin.png,/library/dg_common/images/logo_daikin.png,png,,,logos\daikin-korea_co_kr.png,daikin-korea_co_kr
daikin-ce.com,https://daikin-ce.com,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin-ce.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin-ce_com.svg,daikin-ce_com
daikin.si,https://daikin.si,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.si/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_si.svg,daikin_si
daikin.ru,https://daikin.ru,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.ru/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_ru.svg,daikin_ru
daikin.az,https://daikin.az,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.az/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_az.svg,daikin_az
daikinczech.cz,https://daikinczech.cz,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikinczech.cz/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinczech_cz.svg,daikinczech_cz
daikin.mk,https://daikin.mk,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.mk/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_mk.svg,daikin_mk
daikinchemicals.co.th,https://daikinchemicals.co.th,domain_group_73,,,200.0,,True,True,group_280,,,https://daikinchemicals.co.th/images/logo_daikin.png,https://daikinchemicals.co.th/images/logo_daikin.png,PNG,,,logos\daikinchemicals_co_th.png,daikinchemicals_co_th
daikinuae.com,https://daikinuae.com,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikinuae.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikinuae_com.svg,daikinuae_com
daikin.al,https://daikin.al,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.al/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_al.svg,daikin_al
daikin-iraq.com,https://daikin-iraq.com,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin-iraq.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin-iraq_com.svg,daikin-iraq_com
daikin.eu,https://daikin.eu,domain_group_73,,,200.0,,True,True,group_1072,,,https://daikin.eu/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/logo/daikin-logo.svg,svg,,,logos\daikin_eu.svg,daikin_eu
toyotanatas.com.tr,https://toyotanatas.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotanatas.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotanatas_com_tr.png,toyotanatas_com_tr
toyotafocsani.ro,https://toyotafocsani.ro,domain_group_74,,,200.0,,False,,,,,,,,,,,toyotafocsani_ro
toyotaaktoy.com.tr,https://toyotaaktoy.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,,/Assets/img/logo.png,png,,,logos\toyotaaktoy_com_tr.png,toyotaaktoy_com_tr
toyotagocmenturk.com.tr,https://toyotagocmenturk.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotagocmenturk.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotagocmenturk_com_tr.png,toyotagocmenturk_com_tr
toyotabacau.ro,https://toyotabacau.ro,domain_group_74,,,200.0,,False,,,,,,,,,,,toyotabacau_ro
toyota-annecy.fr,https://toyota-annecy.fr,domain_group_74,,,901.0,"HTTPSConnectionPool(host='www.toyota-annecy.fr', port=443): Read timed out. (read timeout=10)",False,,,,,,,,,,,toyota-annecy_fr
toyota-bauer.at,https://toyota-bauer.at,domain_group_74,,,904.0,"HTTPSConnectionPool(host='toyota.at', port=443): Max retries exceeded with url: /partner/bauer (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",False,,,,,,,,,,,toyota-bauer_at
toyotasandikci.com.tr,https://toyotasandikci.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotasandikci.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotasandikci_com_tr.png,toyotasandikci_com_tr
toyotaortakoy.com.tr,https://toyotaortakoy.com.tr,domain_group_74,,,902.0,"HTTPSConnectionPool(host='www.toyotaortakoy.com.tr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DF7DF8E1E0>: Failed to resolve 'www.toyotaortakoy.com.tr' ([Errno 11001] getaddrinfo failed)""))",,,,,,,,,,,,toyotaortakoy_com_tr
toyotakar.com.tr,https://toyotakar.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotakar.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotakar_com_tr.png,toyotakar_com_tr
toyotadolak.cz,https://toyotadolak.cz,domain_group_74,,,200.0,,True,True,group_817,,,https://www.toyotadolak.cz/wp-content/themes/dolak/assets/img/logo-toyota.svg,https://www.toyotadolak.cz/wp-content/themes/dolak/assets/img/logo-toyota.svg,svg,,,logos\toyotadolak_cz.svg,toyotadolak_cz
toyotacavdarli.com.tr,https://toyotacavdarli.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotacavdarli.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotacavdarli_com_tr.png,toyotacavdarli_com_tr
toyotasarar.com.tr,https://toyotasarar.com.tr,domain_group_74,,,,,True,True,group_722,,,https://toyotasarar.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotasarar_com_tr.png,toyotasarar_com_tr
toyotaakkoyunlu.com.tr,https://toyotaakkoyunlu.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaakkoyunlu.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotaakkoyunlu_com_tr.png,toyotaakkoyunlu_com_tr
toyotaotojen.com.tr,https://toyotaotojen.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaotojen.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotaotojen_com_tr.png,toyotaotojen_com_tr
toyotaconstanta.ro,https://toyotaconstanta.ro,domain_group_74,,,200.0,,False,True,group_1228,,,,,png,,,logos\toyotaconstanta_ro.png,toyotaconstanta_ro
toyotagoktepe.com.tr,https://toyotagoktepe.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotagoktepe.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotagoktepe_com_tr.png,toyotagoktepe_com_tr
toyotamezcar.com.tr,https://toyotamezcar.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotamezcar.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotamezcar_com_tr.png,toyotamezcar_com_tr
toyota-s.co.il,https://toyota-s.co.il,domain_group_74,,,200.0,,True,True,,,,https://scene7.toyota.eu/is/image/toyotaeurope/logo-1?wid=600,https://scene7.toyota.eu/is/image/toyotaeurope/logo-1?wid=600,,,,logos\toyota-s_co_il,toyota-s_co_il
toyota-saint-victoret.com,https://toyota-saint-victoret.com,domain_group_74,,,200.0,,True,True,group_1035,,,https://toyota-saint-victoret.com/sites/all/themes/toyota/images/logo-toyota-2020.png,/sites/all/themes/toyota/images/logo-toyota-2020.png,png,,,logos\toyota-saint-victoret_com.png,toyota-saint-victoret_com
toyotaelpa.com.tr,https://toyotaelpa.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaelpa.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotaelpa_com_tr.png,toyotaelpa_com_tr
toyota.com.kh,https://toyota.com.kh,domain_group_74,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",False,,,,,,,,,,,toyota_com_kh
toyota-indus.com,https://toyota-indus.com,domain_group_74,,,200.0,,True,True,group_887,,,https://toyota-indus.com/wp-content/uploads/2022/08/ToyotaProductLogo_Primary_Black_RGB-1.png,https://toyota-indus.com/wp-content/uploads/2022/08/ToyotaProductLogo_Primary_Black_RGB-1.png,png,,,logos\toyota-indus_com.png,toyota-indus_com
toyotayatumugla.com.tr,https://toyotayatumugla.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotayatumugla.com.tr/Assets/img/logo.png,,png,,,logos\toyotayatumugla_com_tr.png,toyotayatumugla_com_tr
toyotasud.ro,https://toyotasud.ro,domain_group_74,,,200.0,,False,True,group_1228,,,,,png,,,logos\toyotasud_ro.png,toyotasud_ro
toyotaparmaksizlar.com.tr,https://toyotaparmaksizlar.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaparmaksizlar.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotaparmaksizlar_com_tr.png,toyotaparmaksizlar_com_tr
toyotaalbay.com.ph,https://toyotaalbay.com.ph,domain_group_74,,,200.0,,True,True,group_115,,,https://toyotaalbay.com.ph/wp-content/uploads/2023/08/toyota-product-logo-v.png,https://toyotaalbay.com.ph/wp-content/uploads/2023/08/toyota-product-logo-v.png,png,,,logos\toyotaalbay_com_ph.png,toyotaalbay_com_ph
toyotaalbania.al,https://toyotaalbania.al,domain_group_74,,,200.0,,True,True,group_567,,,https://www.toyotaalbania.al/templates/toyota/images/toyota-logo-new.png,https://www.toyotaalbania.al/templates/toyota/images/toyota-logo-new.png,png,,,logos\toyotaalbania_al.png,toyotaalbania_al
toyota.bo,https://toyota.bo,domain_group_74,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",False,False,,,,,,svg,,,logos\toyota_bo.svg,toyota_bo
toyotatoyan.com.tr,https://toyotatoyan.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotatoyan.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotatoyan_com_tr.png,toyotatoyan_com_tr
toyotaboranlar.com.tr,https://toyotaboranlar.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaboranlar.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotaboranlar_com_tr.png,toyotaboranlar_com_tr
toyotakuzen.com.tr,https://toyotakuzen.com.tr,domain_group_74,,,,,True,True,group_722,,,https://toyotakuzen.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotakuzen_com_tr.png,toyotakuzen_com_tr
toyotaoztoprakhatay.com.tr,https://toyotaoztoprakhatay.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaoztoprakhatay.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotaoztoprakhatay_com_tr.png,toyotaoztoprakhatay_com_tr
toyota-chartres.fr,https://toyota-chartres.fr,domain_group_74,,,901.0,"HTTPSConnectionPool(host='www.toyota-chartres.fr', port=443): Read timed out. (read timeout=10)",False,,,,,,,,,,,toyota-chartres_fr
toyotayigitvar.com.tr,https://toyotayigitvar.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotayigitvar.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotayigitvar_com_tr.png,toyotayigitvar_com_tr
toyotacetas.com.tr,https://toyotacetas.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotacetas.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotacetas_com_tr.png,toyotacetas_com_tr
toyotaaydogan.com.tr,https://toyotaaydogan.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaaydogan.com.tr/Assets/img/logo.png,/Assets/img/logo.png,png,,,logos\toyotaaydogan_com_tr.png,toyotaaydogan_com_tr
toyotaaykon.com.tr,https://toyotaaykon.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,https://toyotaaykon.com.tr/Assets/img/logo.png,,png,,,logos\toyotaaykon_com_tr.png,toyotaaykon_com_tr
toyotayatubodrum.com.tr,https://toyotayatubodrum.com.tr,domain_group_74,,,200.0,,True,True,group_722,,,,/Assets/img/logo.png,png,,,logos\toyotayatubodrum_com_tr.png,toyotayatubodrum_com_tr
toyota.com.mt,https://toyota.com.mt,domain_group_74,,,903.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",False,False,,,,,,svg,,,logos\toyota_com_mt.svg,toyota_com_mt
toyotasanpablo.com.ph,https://toyotasanpablo.com.ph,domain_group_74,,,200.0,,False,True,group_141,,,,,png,,,logos\toyotasanpablo_com_ph.png,toyotasanpablo_com_ph
toyota.com.co,https://toyota.com.co,domain_group_74,,,200.0,,True,True,group_1058,,,https://toyota.com.co/wp-content/themes/toyotasite/img/logo_toyota.svg,/wp-content/themes/toyotasite/img/logo_toyota.svg,svg,,,logos\toyota_com_co.svg,toyota_com_co
